Label,Num Words in Subject,Num Words in Body,Avg Word Length in Body,free,now,click,here,buy,time,offer,the,to,ect,and,of,a,for,you,in,hou,on,this,is,i,enron,be,that,we,from,will,have,with,your,2000,com,at,are,s,it,please
1,5,69,5.869565217391305,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0
0,10,70,4.871428571428571,0,0,0,0,0,1,0,5,2,0,2,2,0,1,1,1,0,1,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1
0,6,1315,4.227376425855513,0,0,0,0,0,0,0,1,1,342,1,1,11,0,1,2,167,1,2,0,3,133,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,64,3.796875,0,0,0,0,0,0,0,1,0,0,2,1,2,0,2,1,0,0,1,2,3,0,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0
1,6,41,4.682926829268292,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,3,72,4.208333333333333,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,1,0,3,0,0,1
0,7,56,4.446428571428571,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,3,187,4.2994652406417115,0,0,0,1,0,0,0,7,11,0,2,1,2,1,0,1,0,0,1,1,3,0,1,2,0,2,0,1,0,0,0,0,1,1,0,0,0
0,3,34,3.7058823529411766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,3,205,4.443902439024391,0,0,0,0,0,0,0,9,4,4,0,0,5,5,1,0,2,0,1,2,6,0,1,3,2,1,0,4,0,0,1,0,0,2,0,1,2
0,6,271,4.453874538745388,0,0,0,0,0,1,0,9,16,0,5,6,6,2,1,3,0,7,2,3,1,0,2,5,1,3,7,1,2,1,0,0,0,2,1,1,1
0,6,201,4.288557213930348,1,0,0,0,0,1,0,7,9,0,1,0,1,1,8,2,0,0,0,0,1,0,0,4,0,2,1,1,1,0,0,2,1,1,1,2,2
0,8,22,3.590909090909091,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,2,58,3.3448275862068964,0,0,0,0,0,0,0,5,4,0,0,1,1,1,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0
0,7,25,4.16,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,10,155,4.051612903225807,0,0,0,0,0,1,1,3,1,0,1,2,2,1,2,0,0,0,3,5,0,0,1,0,2,0,0,2,0,1,0,1,0,0,0,0,0
1,4,1023,4.050830889540567,2,0,1,1,0,0,1,28,14,0,14,9,17,7,3,7,0,5,6,4,0,0,3,5,1,2,1,2,5,4,0,5,1,13,13,2,3
0,7,17,3.1176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,42,3.9523809523809526,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1,6,454,5.004405286343612,0,0,0,0,0,0,0,32,12,0,8,5,14,1,0,11,0,5,1,1,1,0,3,6,0,2,1,2,6,0,0,0,2,0,0,6,0
1,0,4,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,51,4.235294117647059,0,0,0,0,0,0,0,3,1,0,0,2,1,0,1,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,460,4.104347826086957,0,0,0,0,0,1,0,9,14,30,8,5,5,5,4,1,15,3,5,8,8,10,5,1,1,3,4,2,1,0,7,0,1,0,2,2,2
1,6,72,4.986111111111111,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,5,117,4.170940170940171,0,0,0,0,0,0,0,3,2,11,1,1,2,2,1,0,6,1,2,1,1,0,2,1,1,1,1,1,1,0,2,0,0,0,0,0,2
1,3,163,4.153374233128834,0,2,0,1,0,0,0,1,5,0,1,0,1,2,6,0,0,0,1,1,10,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,0
0,5,121,3.446280991735537,0,0,0,0,0,0,0,6,6,3,1,0,0,1,1,2,1,1,2,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,8,36,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,6,22,4.363636363636363,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,6,734,3.922343324250681,0,0,0,0,0,0,0,49,24,21,13,5,11,17,3,5,11,15,12,6,3,13,14,4,2,7,13,6,0,1,0,0,0,0,1,1,4
1,8,19,3.210526315789474,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,36,4.111111111111111,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,1,26,4.3076923076923075,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,5,590,3.8610169491525426,0,0,0,0,1,0,0,10,13,27,6,4,4,9,7,9,13,7,8,6,11,7,5,13,0,7,0,3,0,0,9,0,0,1,3,4,6
1,1,32,4.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,4,38,3.789473684210526,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
0,3,65,4.461538461538462,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
0,2,97,3.9072164948453607,0,0,0,0,0,0,0,6,3,0,1,1,0,2,0,2,0,4,1,0,1,1,3,1,0,0,1,0,1,0,2,0,0,0,0,0,0
0,5,64,3.890625,0,0,0,0,0,0,0,1,1,0,1,1,4,2,0,2,0,1,4,0,1,0,0,0,1,0,0,2,0,0,1,0,2,0,1,1,0
0,7,63,4.301587301587301,0,0,0,0,0,0,0,2,4,0,3,2,1,0,2,0,0,0,1,0,2,0,0,0,2,0,2,1,2,2,0,0,0,0,0,1,1
0,8,321,4.629283489096573,2,1,0,0,0,0,0,9,14,0,1,5,1,6,18,2,0,3,3,1,2,0,4,1,3,4,5,3,3,13,0,3,0,3,2,1,1
0,7,14,3.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,292,3.8595890410958904,0,2,0,0,0,0,0,7,12,0,0,4,0,3,1,0,0,5,1,0,4,5,0,1,1,1,3,0,0,0,10,5,2,0,0,0,2
0,2,48,3.5416666666666665,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
0,4,220,4.213636363636364,0,0,0,0,0,1,0,8,5,5,0,1,3,3,0,0,3,6,2,2,1,4,2,2,4,1,2,1,1,0,4,2,0,2,0,0,2
0,4,26,4.538461538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,160,4.425,0,0,0,1,0,0,0,3,5,0,1,2,1,1,1,4,0,1,1,0,1,0,2,3,0,2,1,2,0,0,0,0,0,1,1,0,1
1,4,19,4.157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,225,4.608888888888889,0,0,0,0,0,0,0,7,13,22,5,1,5,0,0,1,11,0,1,2,0,3,6,0,3,1,1,0,2,0,1,1,0,1,1,0,0
0,3,48,3.7291666666666665,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,6,88,4.238636363636363,0,0,0,0,0,0,0,4,1,1,0,1,1,2,1,0,1,2,0,1,0,1,2,0,0,1,1,1,0,0,2,0,0,0,0,0,1
0,2,47,3.5531914893617023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,4,502,4.243027888446215,0,0,0,2,0,0,1,26,21,0,14,15,5,7,12,10,0,5,4,5,15,0,3,6,0,1,8,4,2,6,0,2,1,1,1,2,1
0,2,254,4.161417322834645,0,0,0,0,0,0,0,6,9,0,4,1,1,6,2,0,0,4,3,0,4,0,1,1,1,4,0,5,1,1,5,0,0,0,1,3,2
0,3,308,5.532467532467533,0,1,0,0,0,0,0,27,12,0,10,6,4,8,2,2,0,1,3,2,1,5,4,3,2,1,4,1,2,0,0,0,0,4,2,1,1
0,5,22,3.6363636363636362,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3,67,3.701492537313433,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0,150,5.793333333333333,2,0,0,0,0,1,1,0,1,0,1,0,2,1,1,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,7,1560,4.908974358974359,0,2,0,0,0,2,0,58,36,0,35,45,28,14,2,42,0,6,10,20,7,0,18,18,16,10,20,2,13,1,0,0,9,7,6,7,1
0,6,9,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,19,3.789473684210526,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,140,3.5142857142857142,0,0,0,1,0,0,0,3,2,5,2,0,1,2,1,0,3,2,3,0,2,0,0,1,3,0,0,1,0,0,2,0,2,1,0,0,1
1,3,108,4.166666666666667,0,0,0,1,0,1,0,1,3,0,1,0,0,1,3,0,0,2,0,1,0,0,1,1,5,0,0,1,1,5,0,0,0,0,2,2,1
1,6,34,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,198,3.98989898989899,0,0,0,0,0,0,0,9,6,10,1,4,1,1,1,2,6,3,3,2,0,0,4,3,2,0,1,0,3,0,5,0,0,1,0,0,1
0,10,71,4.211267605633803,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0
0,3,22,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,9,9,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,274,4.897810218978102,2,1,3,0,0,0,0,4,7,0,9,5,5,4,4,2,0,1,3,2,0,1,0,0,3,1,2,3,3,11,0,3,7,0,0,2,1
0,8,212,3.731132075471698,0,1,0,1,0,0,0,0,3,10,0,2,1,3,2,1,5,5,0,2,0,3,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0
1,6,33,4.333333333333333,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1,6,1196,4.904682274247492,0,0,0,0,6,0,1,53,31,0,41,26,16,10,2,28,0,4,5,21,0,0,17,14,0,4,4,1,16,2,0,0,0,16,5,5,0
1,0,69,2.4927536231884058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
0,2,513,5.167641325536063,0,0,0,0,0,1,0,24,13,0,28,10,5,6,0,15,0,6,6,3,0,5,5,0,5,0,16,1,2,0,1,0,0,1,4,0,1
0,4,584,4.488013698630137,0,0,0,0,0,0,0,30,12,36,8,11,6,4,2,6,19,7,4,7,0,8,7,8,5,2,10,5,0,0,4,0,1,3,0,5,3
1,9,728,5.053571428571429,1,0,0,2,0,0,0,20,40,0,21,18,14,4,10,14,0,5,4,3,0,0,5,6,2,4,1,1,3,14,0,0,1,1,3,2,1
0,8,93,4.354838709677419,0,0,0,0,0,0,0,3,6,0,1,1,0,2,0,0,0,2,3,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,1
0,3,67,4.477611940298507,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,1
1,2,93,3.924731182795699,0,0,0,0,0,0,0,1,4,0,1,1,0,1,4,2,0,1,0,1,0,0,1,2,1,0,0,0,1,3,0,1,1,0,0,2,0
0,8,9,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,48,3.7916666666666665,0,1,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,67,4.164179104477612,0,0,0,0,0,0,0,4,3,0,0,0,2,0,2,0,0,2,0,1,2,0,1,2,0,0,1,4,0,0,0,0,0,0,0,0,1
1,5,14,6.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,61,4.688524590163935,0,0,0,1,0,1,0,2,2,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,11,419,3.7088305489260143,0,0,0,0,0,0,0,7,9,8,1,0,2,9,1,2,5,6,3,2,3,3,4,0,0,5,0,0,0,2,0,1,0,0,2,1,2
1,7,18,10.88888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,183,4.3497267759562845,0,1,0,0,0,0,0,7,2,14,5,2,1,1,0,2,7,2,0,1,0,2,2,0,0,0,1,1,1,0,1,0,0,1,0,0,0
1,4,61,4.180327868852459,1,0,1,0,0,0,0,1,1,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0,3,64,4.03125,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,2,2,1,1,0,1,2,0,0,0,0,2,0,0,0,1,0,0,2,1
1,3,31,4.419354838709677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,69,4.521739130434782,0,0,0,0,0,0,0,2,2,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,4,0,0,1,0,0,0
0,3,148,3.7837837837837838,0,0,0,0,0,0,0,2,1,7,1,3,3,1,1,0,4,2,1,2,0,0,2,2,1,1,0,1,4,0,2,0,0,0,0,0,0
1,7,63,4.920634920634921,0,0,0,1,0,0,0,0,0,0,2,0,3,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,4,486,5.2818930041152266,0,0,0,1,0,0,0,25,11,0,23,22,10,7,2,15,0,6,3,0,0,12,1,6,7,1,9,6,2,0,4,0,1,1,6,0,0
1,6,116,4.439655172413793,0,1,0,1,0,0,1,2,6,0,4,0,1,0,3,1,0,0,0,2,0,0,0,1,0,0,1,2,3,4,0,2,0,0,0,1,0
1,10,207,9.58937198067633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,456,5.004385964912281,0,0,0,0,0,0,0,32,12,0,8,5,14,1,0,11,0,5,1,1,1,0,3,6,0,2,1,2,6,0,0,0,2,0,0,6,0
1,8,142,6.915492957746479,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,134,3.8134328358208953,0,0,0,0,0,0,0,10,0,0,2,1,0,5,2,0,0,3,3,6,0,0,1,1,0,1,0,0,1,0,2,0,0,0,0,0,2
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,187,3.828877005347594,0,0,0,0,0,0,0,6,7,0,8,2,11,2,5,2,0,0,1,4,2,0,0,0,3,0,0,1,0,1,0,1,1,0,0,2,0
0,3,118,3.5762711864406778,0,0,0,0,0,0,0,2,5,4,1,0,4,0,2,0,2,1,1,1,3,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,1
0,14,72,3.5277777777777777,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1,4,37,6.243243243243243,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,7,10,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,296,4.577702702702703,0,0,0,0,0,1,0,9,9,0,6,6,9,3,7,4,0,3,5,2,8,0,3,7,0,1,6,0,4,1,1,0,1,1,0,2,2
0,6,3,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,240,4.020833333333333,0,0,0,0,0,0,0,9,5,21,3,0,2,1,0,3,11,4,2,0,1,0,2,0,0,1,0,2,0,0,0,0,0,1,0,0,1
0,9,41,3.682926829268293,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
0,5,52,3.7884615384615383,0,0,0,0,0,0,0,3,3,0,1,1,1,1,0,0,0,2,0,1,0,0,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0
0,11,102,4.176470588235294,0,0,0,0,0,0,0,5,3,0,0,4,2,2,2,0,0,2,0,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,5,45,5.044444444444444,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,20,4.35,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,9,25,5.04,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,5,24,3.7083333333333335,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,24,219,4.324200913242009,0,0,0,0,0,3,0,17,3,0,4,5,5,4,3,2,0,2,4,0,0,0,4,1,1,0,5,0,0,1,0,0,3,1,0,1,0
0,1,647,4.39258114374034,2,0,0,0,0,2,0,26,21,0,27,13,8,2,6,11,0,2,12,8,18,0,5,10,2,3,3,1,5,2,1,3,11,4,6,10,1
0,7,104,4.423076923076923,0,0,0,0,0,0,0,5,5,0,2,5,2,2,1,0,0,0,1,3,1,0,1,3,1,0,1,0,1,2,0,0,0,0,0,1,1
0,5,261,3.8237547892720305,0,1,0,1,0,0,0,9,11,16,3,3,5,1,6,6,8,4,1,1,8,11,4,0,2,1,4,4,1,1,1,0,0,2,0,0,1
0,4,48,3.8125,0,0,0,0,0,0,0,2,2,0,1,0,0,2,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,1,0,3,0,1,0,0
1,5,135,3.6222222222222222,0,0,0,0,0,1,0,1,1,0,1,2,5,1,1,0,0,0,4,4,1,0,1,0,0,0,0,0,0,1,0,1,0,1,2,0,0
0,8,9,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,85,4.070588235294117,0,0,0,0,0,0,0,6,2,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0
1,10,54,4.5,0,1,2,1,0,0,0,1,0,0,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,9,69,3.420289855072464,0,0,0,0,0,0,0,4,2,0,0,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0
0,6,15,3.6666666666666665,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,5,222,4.076576576576577,0,0,0,0,0,0,0,5,5,15,1,1,1,1,3,2,7,6,6,1,1,7,1,1,2,1,0,1,0,0,5,0,0,1,0,0,0
0,6,9,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,54,3.7037037037037037,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0
0,10,88,3.8068181818181817,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,1,0,0,1,0,0,2,0,2,1,0,0
1,9,1059,5.187913125590179,0,0,0,1,0,1,0,53,29,0,26,49,20,8,5,16,0,5,20,7,0,0,9,10,1,6,1,2,10,2,0,2,2,10,16,3,0
0,10,264,3.7765151515151514,0,0,0,0,0,0,0,1,4,27,2,4,8,12,5,0,14,1,1,3,1,3,0,1,0,1,0,0,0,0,10,0,0,0,0,1,1
0,4,139,3.985611510791367,0,0,0,0,0,0,0,6,2,5,1,2,0,3,2,0,3,2,0,2,2,1,1,2,0,1,1,1,0,1,4,0,1,0,0,0,1
0,6,43,4.976744186046512,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0
1,2,26,4.3076923076923075,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,372,3.868279569892473,0,0,0,0,0,0,0,10,9,1,4,3,6,12,3,2,0,5,5,9,7,3,1,2,4,1,1,1,2,1,2,0,1,3,0,1,3
1,8,103,3.912621359223301,0,0,0,0,0,0,0,5,4,0,4,2,6,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,1,0,0,0,0
0,10,47,3.6808510638297873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
0,7,17,3.1176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,195,4.446153846153846,0,0,5,5,0,0,0,2,6,0,5,4,3,4,2,2,0,0,5,2,0,0,2,2,0,1,1,0,0,1,0,4,2,1,3,0,1
0,9,52,5.096153846153846,0,0,1,0,0,0,0,2,1,0,1,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
0,8,127,3.645669291338583,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,2,0,0,1,2,1,0,1,0,0,0,0,0,0,2,1,0,0,0,1
0,5,116,5.232758620689655,0,1,0,0,0,0,0,6,5,0,3,2,0,0,1,1,0,0,1,2,0,2,2,1,0,1,1,1,0,2,0,2,2,0,1,0,1
1,0,26,4.153846153846154,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,8,1277,4.1652310101801095,2,0,0,2,0,4,0,48,35,0,19,21,15,11,9,12,0,6,15,16,13,0,12,12,9,4,15,7,3,4,4,21,4,9,10,9,1
0,7,15,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,119,4.042016806722689,0,0,0,0,0,0,0,2,4,6,0,0,3,6,0,2,3,0,2,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
0,8,64,4.75,0,0,0,0,0,0,0,4,1,0,1,0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2
1,1,67,4.641791044776119,0,0,0,0,0,0,0,2,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,7,64,4.109375,0,0,0,0,0,0,0,3,3,0,1,0,1,1,0,1,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,0,0,1
0,3,189,4.0,0,0,0,1,0,0,0,9,4,0,2,2,1,2,2,0,0,5,1,6,5,3,1,3,1,1,0,0,3,1,0,1,1,0,2,0,0
0,5,18,3.5555555555555554,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,71,3.5211267605633805,0,1,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,151,4.2052980132450335,0,0,0,0,0,0,0,2,11,2,3,1,2,3,2,1,1,1,4,2,2,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1
